Student_ID,Java,Python,C++,SQL,DSA,OOP,Git,Spring_Boot,React,AWS,Communication,Aptitude,Problem_Solving,Teamwork,CGPA,Projects,Internships,Certifications,Employable
S00306,0,0,1,1,1,0,0,1,0,1,8,1,10,9,9.11,0,1,2,Yes
S00307,1,1,0,1,1,0,0,0,0,0,5,7,10,7,8.48,1,3,7,Yes
S00308,1,1,0,0,0,0,0,0,1,0,1,10,6,9,6.12,5,2,7,Yes
S00309,0,1,1,1,1,0,1,0,0,0,4,7,9,1,7.12,4,1,5,Yes
S00310,1,0,1,1,1,0,0,0,1,0,1,2,10,6,5.82,5,0,7,No
S00311,1,1,1,1,1,1,1,1,0,0,9,6,1,6,8.88,8,2,6,Yes
S00312,1,1,1,0,0,0,1,0,1,1,8,10,2,10,9.36,2,2,8,Yes
S00313,1,1,0,1,0,0,1,0,0,0,3,10,10,5,5.81,4,1,8,Yes
S00314,0,0,0,0,1,0,0,0,0,0,4,4,6,8,8.43,1,1,7,No
S00315,0,1,0,0,0,0,1,1,0,0,2,6,1,10,8.94,7,3,4,Yes
S00316,0,1,1,0,1,0,0,1,1,0,10,6,9,5,6.9,3,3,4,Yes
S00317,1,0,1,1,1,1,0,0,0,0,3,9,5,2,9.16,0,2,3,No
S00318,1,0,0,0,1,1,0,0,0,1,4,10,2,10,5.36,1,1,7,No
S00319,1,1,1,1,0,0,0,0,0,0,9,4,3,4,8.47,2,3,0,No
S00320,1,0,0,1,0,0,1,0,0,0,2,10,1,3,8.32,4,0,1,No
S00321,1,1,0,1,0,0,0,0,0,0,6,5,9,8,7.02,2,3,1,Yes
S00322,0,1,0,1,1,1,1,0,0,0,7,10,1,9,5.2,2,0,0,No
S00323,0,1,1,1,1,1,0,0,1,0,8,8,2,3,5.25,4,2,3,No
S00324,1,0,1,1,0,0,0,0,1,0,7,7,3,2,6.31,0,0,7,No
S00325,0,1,1,1,1,0,1,1,0,1,9,3,9,3,9.81,7,3,5,Yes
S00326,0,1,1,0,0,0,1,1,0,0,10,5,6,1,9.43,6,1,0,Yes
S00327,0,1,1,0,0,1,1,1,0,0,7,5,10,5,8.09,0,3,5,Yes
S00328,0,0,1,0,0,0,1,0,0,0,6,9,1,5,5.56,3,3,2,No
S00329,1,1,0,1,1,1,0,0,0,0,2,1,8,1,6.54,5,1,5,No
S00330,1,1,1,1,1,1,1,1,0,0,1,10,7,1,5.78,0,0,7,No
S00331,1,1,0,1,0,1,1,1,0,0,6,8,2,5,9.32,3,2,3,Yes
S00332,0,0,1,1,0,0,1,0,0,0,6,7,3,10,9.36,5,2,4,Yes
S00333,1,0,1,1,0,1,0,0,0,0,4,4,3,7,6.45,8,0,0,No
S00334,1,1,1,1,1,1,1,0,0,0,1,2,10,3,8.35,7,0,7,Yes
S00335,1,0,0,1,0,1,0,0,0,1,4,3,4,2,5.51,6,0,5,No
S00336,1,1,0,1,0,0,1,0,0,1,7,2,9,6,8.9,8,2,4,Yes
S00337,0,0,0,1,0,1,1,0,1,0,9,8,6,4,7.08,8,1,1,Yes
S00338,0,1,0,0,1,1,1,0,0,1,1,4,9,7,6.02,7,2,4,Yes
S00339,1,1,0,0,0,1,0,1,0,0,9,4,6,10,7.2,5,3,6,Yes
S00340,1,0,0,1,1,0,0,1,0,0,1,10,9,9,6.88,4,2,8,Yes
S00341,1,0,1,1,0,0,1,0,0,0,7,6,7,5,8.16,6,2,1,Yes
S00342,1,1,0,0,1,0,1,0,0,1,5,1,1,2,6.98,3,0,3,No
S00343,1,1,1,0,1,0,1,0,0,0,10,4,7,8,7.45,6,1,6,Yes
S00344,1,1,1,1,1,0,1,1,0,0,10,2,10,7,7.98,1,2,7,Yes
S00345,1,0,0,1,0,1,1,0,0,0,4,5,4,8,9.35,0,0,6,Yes
S00346,0,1,0,1,0,0,1,0,0,1,8,7,8,4,8.77,7,1,3,Yes
S00347,0,1,1,0,0,1,1,1,1,0,5,8,5,8,5.69,0,2,5,Yes
S00348,1,1,1,1,0,1,1,1,1,1,10,6,10,5,6.81,3,2,6,Yes
S00349,1,0,0,1,1,1,1,1,0,0,1,3,3,7,9.54,7,2,0,Yes
S00350,0,1,0,0,0,0,1,0,0,0,10,10,2,5,8.54,7,2,1,Yes
S00351,1,1,1,0,1,0,0,0,1,0,8,1,8,1,6.48,2,3,0,No
S00352,0,1,0,1,1,1,1,0,1,0,1,5,4,9,5.42,0,1,6,No
S00353,0,1,0,1,1,0,1,1,0,0,10,6,2,6,9.7,6,1,5,Yes
S00354,1,1,1,0,0,1,1,0,1,1,2,4,1,7,8.56,1,1,5,No
S00355,1,0,1,1,0,0,1,1,1,0,4,9,5,8,9.49,1,1,1,Yes
S00356,0,0,0,0,0,0,0,1,0,0,10,3,2,8,5.95,5,0,8,No
S00357,1,1,1,1,1,0,1,0,0,0,6,6,5,1,7.36,2,2,4,No
S00358,0,0,1,0,1,0,0,1,0,0,4,2,3,9,9.98,6,3,8,Yes
S00359,0,1,1,1,0,0,1,1,1,1,5,7,6,3,6.33,6,0,0,No
S00360,0,1,0,1,1,1,1,0,0,0,4,10,9,7,9.48,2,0,2,No
S00361,1,0,0,1,0,0,0,0,1,0,3,6,7,9,8.86,8,3,6,Yes
S00362,0,1,0,0,1,1,1,1,0,0,4,9,3,8,5.94,1,0,4,No
S00363,1,1,0,1,1,1,0,0,0,0,3,3,1,4,8.04,2,0,7,No
S00364,1,0,1,1,0,1,1,0,0,0,9,1,10,7,8.09,0,3,6,Yes
S00365,0,1,1,1,1,0,1,1,0,1,7,2,4,3,6.8,1,2,5,No
S00366,1,0,1,0,1,1,1,0,0,1,4,9,8,9,5.26,2,3,5,Yes
S00367,0,0,0,1,1,0,0,1,0,0,3,7,2,2,7.57,0,0,2,No
S00368,0,1,1,1,0,1,0,1,1,1,4,8,7,3,5.54,2,3,1,Yes
S00369,1,1,1,1,1,1,1,0,0,0,1,5,1,3,7.29,7,3,1,Yes
S00370,1,1,0,1,0,0,0,0,0,0,3,4,10,3,8.98,0,1,8,Yes
S00371,1,1,0,1,1,1,0,1,0,0,6,6,6,4,9.2,0,2,1,Yes
S00372,1,1,1,1,0,0,1,0,0,0,3,7,8,4,9.98,6,0,0,Yes
S00373,1,0,0,0,1,1,1,0,0,0,5,8,2,9,8.05,1,2,5,Yes
S00374,0,1,0,0,1,1,1,0,0,0,3,10,9,7,7.21,7,2,6,Yes
S00375,1,1,0,0,0,0,1,1,0,0,6,5,7,6,7.34,3,3,7,Yes
S00376,1,1,1,1,1,1,0,0,1,0,5,10,7,8,8.03,2,3,0,Yes
S00377,0,1,0,0,0,0,1,1,1,1,5,6,3,8,9.47,1,3,4,Yes
S00378,1,0,1,1,0,1,1,0,0,0,9,7,9,4,8.82,5,1,2,Yes
S00379,0,1,0,0,0,0,1,1,0,1,7,10,4,7,7.33,5,0,2,No
S00380,1,0,0,1,1,1,1,0,1,1,5,5,5,9,9.47,5,3,0,Yes
S00381,1,1,1,1,0,1,0,1,0,0,7,10,2,6,8.22,1,2,8,Yes
S00382,0,1,0,0,1,0,1,0,1,1,1,9,4,5,6.3,5,1,4,No
S00383,0,1,0,1,0,1,1,0,1,1,7,9,7,5,7.0,3,0,4,Yes
S00384,0,1,1,0,1,0,1,0,0,0,1,4,7,8,5.78,4,3,8,Yes
S00385,0,1,0,0,1,1,1,0,0,0,5,5,1,1,8.11,1,1,5,No
S00386,0,1,1,0,0,0,0,1,1,0,9,1,1,9,7.26,6,2,6,Yes
S00387,1,0,0,0,1,1,1,0,1,1,4,10,9,2,7.04,1,2,8,Yes
S00388,1,1,0,1,0,0,1,0,1,0,1,1,9,8,9.34,1,0,4,No
S00389,0,0,1,1,1,1,1,1,1,1,2,1,6,10,5.03,4,2,7,No
S00390,0,1,0,0,0,1,1,1,1,0,8,7,9,6,6.15,6,2,5,Yes
S00391,0,1,0,1,0,1,0,0,0,1,2,8,3,7,9.24,0,1,6,No
S00392,1,1,0,0,1,1,0,0,0,1,1,9,1,9,6.85,6,1,4,No
S00393,1,1,0,0,1,1,0,0,0,0,3,10,10,10,6.29,0,0,5,No
S00394,0,0,1,1,1,1,1,0,0,0,2,1,9,5,8.79,3,3,0,No
S00395,1,1,1,1,0,1,0,0,0,0,7,9,5,9,6.84,7,0,6,Yes
S00396,0,1,1,0,0,0,1,0,0,0,9,8,5,4,8.57,7,1,0,Yes
S00397,0,1,0,1,1,1,1,0,0,0,2,1,7,7,9.36,0,2,7,Yes
S00398,1,1,1,1,1,1,1,1,0,0,6,3,10,1,9.9,7,3,7,Yes
S00399,0,0,0,1,0,0,1,0,0,1,7,3,3,10,9.81,7,3,4,Yes
S00400,0,1,1,0,0,1,1,0,1,1,3,5,3,5,7.19,5,3,7,Yes
S00401,1,0,1,0,1,1,1,0,0,1,4,5,6,7,7.96,8,1,3,Yes
S00402,0,1,0,1,1,0,0,0,0,0,1,3,7,3,6.13,3,1,8,No
S00403,1,0,1,0,0,0,0,0,0,0,8,8,1,7,5.59,2,0,4,No
S00404,0,0,1,1,1,0,1,0,0,0,2,8,6,9,8.74,8,1,3,Yes
S00405,1,1,1,0,0,1,0,1,0,1,10,1,1,9,8.56,8,3,7,Yes
S00406,0,1,1,1,1,1,1,0,1,0,4,9,9,3,7.24,1,1,0,Yes
S00407,1,0,1,1,0,0,1,1,0,1,2,6,9,1,9.43,2,0,6,Yes
S00408,1,1,1,0,1,0,1,0,0,0,6,9,5,8,5.84,8,2,1,Yes
S00409,0,0,1,1,1,0,1,0,0,0,2,3,10,2,8.64,4,3,7,Yes
S00410,1,1,0,1,0,1,0,0,0,0,5,5,2,9,8.22,8,2,7,Yes
S00411,1,1,1,1,1,0,1,1,0,0,9,10,8,5,7.34,3,1,4,Yes
S00412,0,0,0,1,0,1,0,0,0,1,3,3,2,6,9.74,1,2,8,No
S00413,0,1,1,1,0,0,1,0,0,1,3,3,9,6,8.84,1,0,2,No
S00414,0,1,1,0,0,1,0,0,0,0,3,2,2,2,9.25,6,1,0,No
S00415,0,1,1,0,1,1,1,1,1,1,4,10,1,10,8.42,0,1,5,Yes
S00416,1,1,1,1,1,0,0,0,0,0,3,8,10,7,8.88,1,2,3,Yes
S00417,1,0,1,0,1,1,1,0,1,0,2,7,4,3,9.72,7,3,0,Yes
S00418,1,0,0,1,1,0,1,0,0,0,9,4,2,4,8.02,6,0,4,No
S00419,0,0,1,0,0,1,0,1,0,0,3,2,1,5,7.22,8,2,2,No
S00420,0,1,0,1,0,1,1,0,0,1,10,6,4,1,7.77,1,3,7,Yes
S00421,0,1,1,1,1,1,1,1,0,0,4,7,1,9,7.32,0,2,1,No
S00422,0,0,0,1,0,1,0,0,1,0,4,8,10,8,9.29,7,1,6,Yes
S00423,1,1,1,0,1,0,1,0,0,0,3,5,9,2,9.96,2,1,6,Yes
S00424,1,1,0,0,1,1,0,1,0,1,4,4,9,9,6.25,8,3,2,Yes
S00425,1,0,0,1,1,1,1,0,0,0,7,1,10,8,6.45,0,2,7,Yes
S00426,1,1,0,1,0,0,1,0,1,0,4,1,2,1,9.93,6,0,7,Yes
S00427,1,1,0,0,0,1,1,0,1,0,7,3,4,4,7.43,5,1,8,Yes
S00428,0,1,0,0,1,1,1,0,0,0,8,5,6,9,5.97,2,2,2,No
S00429,1,1,0,0,0,0,1,1,0,1,9,3,7,6,8.25,4,3,7,Yes
S00430,1,1,1,1,0,1,0,0,0,0,7,3,4,2,5.97,4,0,6,No
S00431,1,0,0,1,0,0,1,0,0,0,10,6,2,5,8.42,6,3,8,Yes
S00432,0,1,1,0,1,1,1,0,1,0,1,2,10,8,8.85,3,0,3,Yes
S00433,0,1,1,1,1,0,1,1,1,0,7,3,1,9,8.17,5,0,0,Yes
S00434,1,0,0,1,0,0,0,1,0,0,6,2,7,2,6.24,1,1,1,No
S00435,1,1,0,1,0,0,0,0,0,0,5,3,3,10,5.04,6,1,7,No
S00436,0,1,1,1,0,1,1,0,0,0,8,7,4,10,6.28,5,1,2,Yes
S00437,1,1,0,0,0,0,1,0,1,0,8,6,9,3,7.32,1,3,8,Yes
S00438,0,0,0,0,0,0,0,0,0,0,2,9,3,5,5.43,7,2,3,No
S00439,0,1,1,0,1,1,1,0,0,0,7,7,6,3,9.37,8,1,8,Yes
S00440,1,1,1,1,1,1,0,0,0,0,9,8,1,6,5.76,3,3,1,No
S00441,1,1,0,1,1,1,1,0,1,0,2,7,1,10,8.11,0,3,4,No
S00442,0,1,1,1,1,0,0,0,1,1,9,4,7,9,6.6,2,0,6,Yes
S00443,1,1,1,1,1,1,1,1,0,0,1,6,9,2,7.94,4,0,5,Yes
S00444,1,0,1,1,0,0,0,0,1,0,6,5,1,10,5.93,7,3,3,Yes
S00445,0,1,0,1,0,1,1,0,1,0,4,8,8,9,7.06,5,0,1,No
S00446,0,0,0,1,0,1,0,1,0,0,3,6,4,6,8.63,7,2,7,Yes
S00447,0,1,1,0,1,0,1,1,1,0,7,8,6,1,5.41,7,0,8,Yes
S00448,0,1,0,1,0,1,1,1,0,1,9,10,3,6,7.87,4,2,1,Yes
S00449,1,1,1,0,1,0,1,0,1,1,6,9,2,4,8.56,5,2,3,Yes
S00450,1,0,0,1,1,0,0,0,0,0,1,8,8,3,7.22,0,1,2,No
S00451,0,0,0,1,1,0,1,0,0,0,4,1,1,10,8.28,8,0,0,No
S00452,0,0,1,1,0,1,1,1,0,0,8,5,7,3,9.46,8,0,8,Yes
S00453,1,0,0,0,1,0,1,1,0,0,10,2,8,3,7.56,2,3,2,Yes
S00454,0,0,0,1,0,1,0,0,1,0,6,4,5,4,5.43,0,0,0,No
S00455,1,1,1,1,0,1,0,0,1,1,3,4,10,6,8.55,7,2,1,Yes
S00456,1,1,0,1,0,1,1,0,0,1,7,2,5,7,6.79,0,1,7,No
S00457,1,1,1,0,1,1,0,1,0,1,9,8,8,5,6.8,1,1,0,Yes
S00458,1,1,0,0,1,1,0,0,0,0,4,3,9,7,9.94,4,0,7,Yes
S00459,1,1,0,0,1,0,1,1,0,0,10,10,2,3,8.33,3,2,6,Yes
S00460,1,1,0,1,1,1,0,0,0,1,3,1,8,8,6.0,0,2,8,No
S00461,1,1,1,0,1,1,0,0,0,1,7,3,5,1,9.44,6,1,6,Yes
S00462,0,1,0,0,0,0,1,1,1,0,3,10,5,9,6.17,8,3,5,Yes
S00463,0,1,0,1,1,1,1,0,1,1,7,5,5,4,9.65,7,1,5,Yes
S00464,0,1,1,1,0,0,1,0,0,0,7,4,5,4,5.74,3,1,7,No
S00465,0,0,1,1,0,0,0,0,0,1,4,6,3,2,6.99,5,1,8,No
S00466,1,1,1,0,0,1,1,0,1,1,3,7,10,6,7.94,3,3,3,Yes
S00467,1,1,0,1,1,0,1,0,0,0,9,3,4,5,5.44,0,3,4,No
S00468,0,0,1,1,1,1,1,0,0,0,3,2,5,8,6.94,6,3,6,Yes
S00469,1,1,1,1,1,0,1,1,1,0,10,8,5,1,6.69,1,1,2,No
S00470,0,1,1,1,0,1,1,0,1,0,7,7,10,2,7.13,0,0,7,Yes
S00471,1,1,1,1,1,1,0,0,0,0,9,2,3,10,6.85,0,3,8,Yes
S00472,0,1,1,0,1,0,1,1,0,0,2,3,10,2,7.66,3,1,3,No
S00473,1,1,1,1,1,1,1,0,1,0,3,2,2,4,8.43,6,2,5,Yes
S00474,0,1,0,1,0,0,0,1,1,0,7,8,3,9,5.05,1,1,5,No
S00475,1,1,1,0,0,0,1,0,1,0,3,10,8,6,5.71,6,3,7,Yes
S00476,0,0,1,0,0,1,0,0,0,0,8,9,7,9,7.48,0,1,4,Yes
S00477,1,1,1,0,1,1,0,0,0,0,2,4,5,4,9.93,8,3,2,Yes
S00478,0,1,1,1,1,1,1,1,1,0,6,3,8,3,5.66,6,0,1,Yes
S00479,0,1,0,1,1,1,1,1,0,0,8,4,3,2,7.51,5,3,0,No
S00480,1,1,1,1,0,0,0,0,0,0,1,3,9,7,7.27,1,3,7,Yes
S00481,0,0,0,1,0,1,0,1,0,0,1,8,2,5,5.16,8,1,7,No
S00482,0,1,1,1,1,1,0,0,1,0,1,2,4,2,7.18,3,1,0,No
S00483,1,0,0,1,0,0,0,0,0,0,2,2,7,7,5.66,5,3,7,No
S00484,0,1,1,1,1,1,1,0,0,0,6,5,2,7,5.66,4,1,6,No
S00485,0,0,1,0,1,0,1,0,1,0,6,1,6,4,8.88,1,0,7,No
S00486,0,1,1,1,0,0,1,0,0,0,6,6,1,6,9.93,3,1,1,No
S00487,1,1,0,0,0,0,1,0,1,0,7,9,8,10,6.71,0,3,5,Yes
S00488,1,0,0,1,1,0,1,0,1,1,3,6,5,5,5.82,5,2,1,No
S00489,0,0,1,1,0,0,1,0,1,0,1,5,5,3,9.57,8,3,0,Yes
S00490,0,1,0,0,1,1,1,1,0,0,9,8,10,1,7.88,2,1,6,Yes
S00491,1,0,0,0,1,0,1,0,0,1,1,3,1,3,8.18,0,1,4,No
S00492,0,1,1,0,0,1,1,0,0,1,9,4,1,5,9.73,7,1,0,Yes
S00493,1,1,0,0,1,0,1,0,1,1,2,10,2,9,7.28,3,1,6,Yes
S00494,1,1,0,1,0,1,1,1,1,0,5,7,9,10,9.09,1,2,4,Yes
S00495,1,0,1,1,0,0,1,0,1,1,4,6,3,6,6.1,8,2,5,Yes
S00496,1,0,1,0,1,1,1,1,0,1,4,9,4,1,6.57,7,2,1,No
S00497,0,1,1,1,0,0,0,0,0,1,5,8,2,3,6.26,2,0,2,No
S00498,1,1,1,1,1,1,1,0,0,0,9,7,2,8,8.18,8,1,6,Yes
S00499,0,1,1,1,1,0,0,0,0,1,5,5,5,1,6.34,1,1,0,No
S00500,0,1,0,0,1,0,1,0,1,0,8,9,2,3,8.28,7,3,6,Yes
S00501,0,1,1,1,0,0,0,0,1,0,1,5,10,7,5.53,0,3,4,No
S00502,1,1,0,0,1,1,0,0,0,0,7,7,5,7,7.65,1,3,6,Yes
S00503,1,1,0,0,0,1,0,0,1,1,6,3,6,1,6.68,0,2,8,No
S00504,0,1,0,1,1,1,1,1,0,1,10,8,5,8,8.63,3,3,2,Yes
S00505,0,1,1,1,1,1,1,0,0,0,6,3,5,10,6.07,5,0,6,No
S00506,1,0,1,0,0,1,1,1,1,1,4,6,4,2,9.85,8,1,5,Yes
S00507,0,1,0,0,0,1,0,0,0,0,2,3,2,1,7.66,8,2,2,No
S00508,0,1,0,1,0,0,0,0,1,0,6,3,1,5,7.09,2,1,1,No
S00509,0,1,1,1,1,1,0,0,1,0,4,3,2,3,5.15,4,0,4,No
S00510,0,1,0,1,1,1,0,0,0,1,5,10,1,4,5.21,6,3,8,Yes
S00511,0,1,1,0,1,0,0,1,1,0,4,8,8,7,9.34,3,1,2,Yes
S00512,1,0,0,0,1,1,1,0,0,0,5,4,10,8,6.63,2,0,2,No
S00513,0,0,0,0,1,1,1,1,1,1,4,4,6,3,5.4,2,3,6,Yes
S00514,0,0,0,1,0,1,0,0,1,0,3,6,10,5,10.0,7,0,8,Yes
S00515,1,1,0,1,1,0,0,0,1,1,4,3,4,2,8.77,8,3,7,Yes
S00516,1,1,1,0,1,0,1,1,1,1,3,9,10,6,6.9,6,0,8,Yes
S00517,1,1,1,0,0,0,1,1,1,1,7,1,7,1,6.38,4,3,5,Yes
S00518,0,0,0,1,0,0,1,0,0,1,4,3,9,2,9.66,0,3,1,No
S00519,0,0,1,0,1,1,1,0,0,1,2,9,6,1,6.43,7,3,4,Yes
S00520,1,1,1,1,1,0,0,0,0,0,1,6,6,6,9.93,2,2,8,Yes
S00521,0,1,0,1,1,0,0,0,0,1,9,4,9,6,9.86,1,2,1,Yes
S00522,1,0,1,0,1,0,1,0,0,0,4,6,6,4,8.7,8,3,6,Yes
S00523,0,1,1,0,0,0,1,1,1,0,7,7,6,6,9.09,3,3,3,Yes
S00524,0,0,0,0,0,1,0,0,0,0,3,10,8,9,5.25,8,2,5,Yes
S00525,0,0,0,0,1,1,0,0,1,0,8,6,3,8,6.72,3,0,8,No
S00526,1,1,1,1,1,1,0,1,0,1,10,8,5,1,5.86,1,3,4,Yes
S00527,1,0,1,1,0,1,1,0,0,0,10,10,3,5,5.9,4,1,1,Yes
S00528,1,0,0,0,0,1,0,1,0,0,5,10,4,3,5.27,3,1,7,No
S00529,1,0,0,1,0,1,0,0,1,0,6,6,5,3,6.82,8,2,2,Yes
S00530,0,1,0,0,0,0,1,1,0,1,6,2,1,9,5.44,1,1,3,No
S00531,0,1,0,1,1,0,0,1,0,0,10,4,1,9,7.83,8,0,1,No
S00532,0,1,0,0,1,0,0,1,0,0,1,10,6,7,6.96,5,0,4,No
S00533,0,1,0,0,1,0,1,0,1,0,4,7,5,9,7.25,1,2,4,No
S00534,0,1,0,0,0,1,1,0,1,0,3,2,2,6,5.4,7,0,5,No
S00535,0,1,1,0,0,0,1,0,0,0,10,3,6,3,8.23,7,3,7,Yes
S00536,0,0,0,1,0,1,0,0,0,1,7,1,5,3,9.21,3,3,2,No
S00537,0,1,0,1,0,1,0,0,0,1,9,7,3,10,6.53,1,3,5,Yes
S00538,1,1,0,0,0,1,1,0,1,1,10,7,1,5,5.6,5,3,5,Yes
S00539,1,1,0,0,1,0,0,0,0,0,9,9,8,5,5.37,8,1,4,Yes
S00540,1,0,0,0,1,0,1,0,1,0,9,8,3,3,6.36,6,0,8,Yes
S00541,0,1,0,1,0,0,1,0,0,1,5,10,2,6,7.2,0,0,1,No
S00542,0,1,0,1,0,1,1,0,0,0,1,5,10,9,6.46,4,1,1,No
S00543,1,0,0,0,0,1,0,0,1,1,2,7,3,3,7.1,6,1,5,No
S00544,0,1,1,0,1,0,1,1,0,0,6,10,6,9,7.02,2,1,8,Yes
S00545,0,1,0,1,1,0,1,0,0,0,7,6,8,9,7.26,6,1,2,Yes
S00546,1,0,0,1,1,0,0,1,0,1,8,6,4,5,7.6,4,0,6,No
S00547,1,0,0,1,1,0,0,0,1,0,7,2,3,2,7.9,6,2,4,Yes
S00548,0,1,1,1,0,0,0,0,0,0,5,4,3,9,8.46,3,3,6,Yes
S00549,1,0,1,1,0,1,0,0,0,1,8,7,1,2,7.57,3,0,4,No
S00550,0,0,0,1,0,1,1,0,0,0,6,3,10,7,8.21,2,1,5,No
S00551,1,1,0,0,0,1,1,0,1,1,4,2,8,10,7.94,2,1,7,Yes
S00552,0,1,0,0,1,0,1,0,0,0,4,10,9,4,6.12,0,2,2,No
S00553,0,1,0,1,0,1,1,1,1,0,10,1,4,10,9.83,8,2,0,Yes
S00554,0,1,0,1,0,1,1,0,0,1,1,9,10,10,9.38,2,3,8,Yes
S00555,0,1,0,1,1,0,0,0,1,1,5,10,6,2,8.95,1,1,4,No
S00556,1,0,0,0,1,0,0,1,0,0,5,2,1,10,9.88,7,2,4,Yes
S00557,1,1,0,1,0,1,0,0,1,0,7,7,4,3,5.5,7,1,3,No
S00558,1,0,1,1,0,0,1,0,0,0,7,5,7,6,5.57,3,2,6,No
S00559,0,1,1,1,0,0,1,0,1,0,5,10,7,10,8.6,5,3,1,Yes
S00560,0,1,0,1,1,0,0,0,0,0,1,9,7,1,8.53,2,0,2,No
S00561,0,1,1,1,0,1,1,0,1,0,4,4,5,7,7.28,8,3,1,Yes
S00562,1,1,0,1,0,0,1,0,1,0,6,6,5,1,7.99,0,2,8,No
S00563,1,1,0,0,1,0,1,1,1,0,2,8,3,1,7.35,3,0,6,No
S00564,1,0,1,0,0,1,0,0,0,1,10,10,3,9,7.45,3,3,1,Yes
S00565,1,1,0,1,0,0,1,1,0,0,10,2,3,7,8.1,1,0,5,No
S00566,0,1,1,1,0,1,0,0,0,0,9,8,6,2,8.65,8,2,3,Yes
S00567,1,0,0,1,0,0,1,0,0,0,9,5,2,7,8.49,5,3,4,Yes
S00568,1,1,0,1,1,0,0,0,0,0,1,10,6,3,9.84,4,1,3,Yes
S00569,0,1,1,0,1,0,1,1,0,0,1,8,4,6,9.19,1,2,2,No
S00570,1,1,0,1,0,1,1,0,1,0,3,5,2,8,5.4,2,1,0,No
S00571,1,0,0,1,1,0,1,0,0,1,1,4,9,9,9.34,4,1,1,Yes
S00572,0,1,1,1,0,1,1,1,0,0,6,6,1,6,6.71,4,2,7,Yes
S00573,1,1,0,1,0,0,0,0,0,0,4,7,4,1,8.55,1,0,8,No
S00574,0,1,0,0,0,1,1,1,0,1,8,4,6,9,8.53,2,0,8,Yes
S00575,0,0,1,0,1,0,1,0,1,0,8,9,10,6,5.55,5,3,1,Yes
S00576,0,1,0,0,0,1,1,0,0,0,7,5,7,10,9.83,0,0,1,No
S00577,1,0,1,0,1,1,0,0,0,0,7,9,6,10,6.69,2,2,6,Yes
S00578,0,0,1,1,1,1,0,1,1,0,2,6,5,10,9.73,5,1,1,Yes
S00579,1,1,0,1,0,1,1,1,1,0,8,5,9,8,7.47,7,3,5,Yes
S00580,1,0,0,0,1,1,1,1,0,0,8,3,6,9,6.88,5,2,7,Yes
S00581,1,0,1,0,1,0,1,0,1,0,8,2,5,10,5.4,6,0,1,No
S00582,0,1,0,1,1,1,1,1,0,0,2,7,1,7,9.77,8,0,6,Yes
S00583,1,1,1,1,1,1,0,0,0,0,10,1,3,3,6.43,7,3,6,Yes
S00584,1,1,0,1,1,1,0,0,0,1,9,5,6,2,8.02,5,3,5,Yes
S00585,0,1,0,0,1,0,1,0,1,1,1,1,6,4,6.56,2,2,2,No
S00586,1,0,0,0,1,0,1,0,0,0,10,1,2,2,7.12,2,1,1,No
S00587,1,1,1,0,0,1,0,1,0,0,8,1,2,5,5.36,7,2,2,No
S00588,1,1,0,1,1,1,1,0,1,1,10,6,2,10,5.42,0,1,7,Yes
S00589,1,0,1,0,0,1,0,1,1,1,5,2,8,6,5.24,0,0,1,No
S00590,1,1,1,1,0,1,0,0,0,0,4,10,2,6,6.36,6,3,4,Yes
S00591,1,1,0,1,1,0,0,0,0,1,3,10,10,9,7.61,3,3,1,Yes
S00592,0,0,0,1,1,1,0,0,0,0,4,8,1,3,8.4,4,3,5,No
S00593,1,1,0,1,0,0,1,1,0,0,1,6,7,2,8.18,1,2,8,No
S00594,1,0,1,1,0,1,1,0,0,0,1,4,9,4,7.17,2,2,1,No
S00595,0,1,1,1,0,0,1,0,0,1,2,4,4,2,5.37,3,2,3,No
S00596,1,1,0,0,1,0,1,0,0,0,9,2,9,2,7.71,0,1,4,No
S00597,0,1,0,0,0,0,0,1,1,0,8,1,9,8,8.61,2,1,6,No
S00598,1,1,0,1,0,0,0,1,0,0,1,9,5,7,5.57,5,2,2,No
S00599,1,0,0,1,1,1,1,0,0,0,4,2,9,5,6.28,2,2,1,No
S00600,1,0,0,1,1,1,0,0,1,1,6,8,9,4,7.81,6,0,2,Yes
S00601,1,0,0,1,1,1,1,1,0,0,5,5,7,7,6.55,4,0,5,Yes
S00602,1,1,0,0,1,1,1,0,1,1,4,10,2,6,7.78,7,0,6,Yes
S00603,1,0,0,0,0,1,1,0,0,0,2,8,10,2,8.2,4,2,2,No
S00604,1,0,0,1,1,0,1,0,0,1,3,7,3,2,5.89,1,2,6,No
S00605,1,1,0,1,1,0,1,0,0,1,8,8,1,2,8.39,4,3,6,Yes
S00606,1,0,0,1,1,1,0,0,1,0,8,1,3,3,8.53,3,1,0,No
S00607,1,1,0,1,1,1,1,0,0,1,8,6,8,1,6.81,3,2,3,Yes
S00608,1,1,0,1,0,1,1,0,0,0,10,2,3,3,9.97,2,3,1,Yes
S00609,1,0,0,1,1,1,1,0,0,1,6,5,10,1,7.05,7,2,6,Yes
S00610,0,1,0,1,0,1,1,1,1,0,6,1,5,8,6.01,6,0,4,No
S00611,1,1,0,0,0,0,1,1,0,0,6,9,9,3,9.56,3,2,6,Yes
S00612,0,1,0,1,0,1,1,1,1,0,4,9,10,8,8.44,7,0,5,Yes
